datetime,Future_Vol_24h,Base_Vol_24h,Target_Residual,RV_Return,return,Past_Residual,delta_H,delta_alpha,alpha_0,delta_H_daily_mean,delta_alpha_daily_mean
2021-01-24 23:40:00,0.0550652315175141,0.04802802354187346,0.1367338457104156,0.0388127122283583,1.036354923543037,-0.4593799684437137,0.238853283649755,0.4269170275573704,0.5299159450379428,0.2470928479592676,0.4392991779531955
2021-01-24 23:50:00,0.0552060499547754,0.04809565702726389,0.13788066536551916,0.0389727875536643,-0.3531410863677919,-0.45495862253789765,0.2655706139234706,0.4881788346868536,0.5306257965545854,0.2470928479592676,0.4392991779531955
2021-01-25 00:00:00,0.0555260078451391,0.04813939858729167,0.14275058152805958,0.038751139583601,-0.0787901445839622,-0.4600028147572764,0.2236243630782766,0.3898464740099067,0.5314810420589351,0.2367806567506439,0.4230032354408356
2021-01-25 00:10:00,0.0549665416910173,0.04816190524264079,0.1321563063282223,0.0395658112731723,0.8195111779320641,-0.43624842048826523,0.25894337589532,0.4671762412058818,0.5309166183447867,0.2367806567506439,0.4230032354408356
2021-01-25 00:20:00,0.0546389897631483,0.04825445905890542,0.12425948688666255,0.0400220775392948,0.6026290503427845,-0.4229529927669283,0.2799069519920241,0.5174192699838169,0.5325228993276765,0.2367806567506439,0.4230032354408356
2021-01-25 00:30:00,0.0546258332450072,0.04838295021108879,0.12135942391701388,0.0400341581925051,-0.2047513351616459,-0.4211637496175747,0.2715194602003824,0.4997873013934094,0.5307201017784289,0.2367806567506439,0.4230032354408356
2021-01-25 00:40:00,0.0544273947016662,0.048507525103329105,0.11514866350570976,0.0402917906381682,0.4779155771684529,-0.4132914096873173,0.2607698210654705,0.47580673390016,0.5300483396153504,0.2367806567506439,0.4230032354408356
2021-01-25 00:50:00,0.054061754970346,0.048596724782234146,0.10657086637830966,0.0408066707670079,-0.6468731439042585,-0.39953918823484874,0.2387043666902422,0.4208688567746458,0.527244905227056,0.2367806567506439,0.4230032354408356
2021-01-25 01:00:00,0.0543215611208676,0.04872115718293459,0.10880784735413454,0.0408488660134766,-0.2190176968115409,-0.3973558604802686,0.2363993886669398,0.4207222308353727,0.5291413424766636,0.2367806567506439,0.4230032354408356
2021-01-25 01:10:00,0.0541745783259908,0.04884766523008333,0.10350518116795017,0.0409490506705027,0.4148668559826873,-0.3934896162210199,0.2162285730364322,0.3639883862536601,0.5300431318769174,0.2367806567506439,0.4230032354408356
2021-01-25 01:20:00,0.0541519317601321,0.04894849529067058,0.10102501826803481,0.0409892698249146,-0.2074177548962552,-0.39128605646495374,0.2209022369615156,0.383976309112199,0.5298265618333442,0.2367806567506439,0.4230032354408356
2021-01-25 01:30:00,0.0551350246627491,0.049052585223706854,0.1168922800177689,0.0409892600955125,-0.0283901570623967,-0.3896946405992115,0.2537545722700108,0.4558983541569897,0.5297968290580907,0.2367806567506439,0.4230032354408356
2021-01-25 01:40:00,0.0547658555612661,0.04912179865842427,0.10876402525595256,0.0415672705480993,0.6971357380827214,-0.37436383362547,0.2156317106463388,0.3671380825277466,0.5314527885630513,0.2367806567506439,0.4230032354408356
2021-01-25 01:50:00,0.0547130663050808,0.049264095721007935,0.10490701882297686,0.0413471430543638,0.2629675366423001,-0.37774558491824733,0.256255227411523,0.4580778591403374,0.5304757504930608,0.2367806567506439,0.4230032354408356
2021-01-25 02:00:00,0.054814874562215,0.04934371800980206,0.10515112759695498,0.0413951465556763,-0.2371211511977833,-0.37531414097193433,0.2700115060423799,0.4871929249372688,0.53076472234914,0.2367806567506439,0.4230032354408356
2021-01-25 02:10:00,0.0548756170952119,0.049435843733342234,0.10439337406955691,0.0405359042829351,-0.2403424471424387,-0.3949792323796835,0.2732441964981011,0.493450612178693,0.5299404771446437,0.2367806567506439,0.4230032354408356
2021-01-25 02:20:00,0.0548108943485701,0.04943062281328466,0.10331884903258529,0.0406162204712276,0.2699905084206477,-0.391141292539518,0.2692832938493074,0.4880215105828713,0.5297437276439565,0.2367806567506439,0.4230032354408356
2021-01-25 02:30:00,0.0546691988850725,0.04943546493834501,0.10063237880293512,0.040913868184452,-0.4933975651850275,-0.3819428917048787,0.2470492310978356,0.4380736384277713,0.5276437071244738,0.2367806567506439,0.4230032354408356
2021-01-25 02:40:00,0.0547576436200063,0.04945398942824515,0.1018742376344425,0.0410295819628733,0.3219999407514606,-0.3775082690588418,0.2438639655228781,0.4353204472129018,0.5294573635554762,0.2367806567506439,0.4230032354408356
2021-01-25 02:50:00,0.0547747550579357,0.049480163103919575,0.10165756980638938,0.0410302484236765,0.0875193210749358,-0.3762113710422943,0.2347391866170691,0.4004937545134757,0.5292764807205389,0.2367806567506439,0.4230032354408356
2021-01-25 03:00:00,0.0546933164469456,0.04951610780642707,0.09944348947817079,0.0411552017315741,-0.3234920384393547,-0.3719319420981414,0.2479493842668661,0.443308452269901,0.5293504741478523,0.2367806567506439,0.4230032354408356
2021-01-25 03:10:00,0.0551587896482691,0.04954453975829661,0.10734405202175444,0.0411601287058314,-0.1132800192637617,-0.37044764343635034,0.2729457266521465,0.494020842625771,0.5295687373518136,0.2367806567506439,0.4230032354408356
2021-01-25 03:20:00,0.0552976371635983,0.04957403676592826,0.10926293563117291,0.0413145026446344,0.3584383888899367,-0.3656230265075695,0.2344720081094038,0.4046714813592709,0.5298609360328299,0.2367806567506439,0.4230032354408356
2021-01-25 03:30:00,0.0540897317973567,0.0496051733497541,0.08654923772131064,0.0428110280530064,1.1515075841755262,-0.3288519122954413,0.2666646055209763,0.4784346403032157,0.5285318305432571,0.2367806567506439,0.4230032354408356
2021-01-25 03:40:00,0.0539346997113287,0.04974999258876934,0.08076373557369833,0.0437493452693647,0.9366686797758206,-0.3061729417134844,0.2818991138759861,0.5114842536281579,0.5286649931127133,0.2367806567506439,0.4230032354408356
2021-01-25 03:50:00,0.0538093234753159,0.04996134361856729,0.07419717216873203,0.0434441274669098,0.4130841618922076,-0.3122942381367529,0.2735888727802095,0.4940706752507089,0.5277054079765338,0.2367806567506439,0.4230032354408356
2021-01-25 04:00:00,0.0542121074661147,0.050168520312775335,0.0775165238880419,0.0435231054317743,0.2627497484189334,-0.3103927359820999,0.2675277202878542,0.4849520946020171,0.5287005625627035,0.2367806567506439,0.4230032354408356
2021-01-25 04:10:00,0.0540465372706235,0.050311532164705845,0.07161115821872333,0.043649546435385,-0.452572655298411,-0.30718031906243076,0.2537163133606138,0.4499435626485853,0.5262982755244414,0.2367806567506439,0.4230032354408356
2021-01-25 04:20:00,0.0540710591193082,0.05044678458135388,0.06938008112244508,0.0436607208720781,-0.1082399069343154,-0.30485091257813607,0.2484217562204559,0.441246150707789,0.5293380609329394,0.2367806567506439,0.4230032354408356
2021-01-25 04:30:00,0.0540443345943577,0.05057801310906513,0.06628776240126914,0.0436893485431629,-0.1747795161211485,-0.3020308510888996,0.2386324173412626,0.4043174144002368,0.5291334175072541,0.2367806567506439,0.4230032354408356
